2102;1886
2103;1882
2091;1870
2092;1868
2091;1865
2088;1863
2086;1855
2086;1848
2084;1846
2093;1835
2094;1830
2097;1828
2097;1830
2103;1828
2108;1825
2112;1829
2122;1823
2131;1823
2137;1817
2135;1813
2151;1810
2157;1806
2159;1802
2161;1800
2163;1800
2166;1797
2168;1790
2176;1788
2179;1789
qst;coaCentralAfricanRepublic##medium#CentralAfricanRepublicFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Central African Republic;10;easy;Central African Republic is among the ten poorest countries in the world. Capital: Bangui##spn#fra#ger;Africa#Landlocked country in Central Africa
2103;1640
2193;1688
2193;1734
2183;1733
2180;1735
2181;1741
2178;1744
2179;1746
2174;1747
2176;1752
2172;1757
2173;1762
2169;1767
2169;1769
2173;1769
2175;1772
2175;1777
2177;1778
2176;1782
2181;1785
2179;1790
2168;1790
2167;1796
2163;1800
2160;1800
2159;1804
2158;1806
2150;1811
2134;1812
2136;1815
2134;1821
2130;1823
2122;1823
2111;1829
2108;1826
2102;1828
2100;1830
2098;1830
2096;1829
2097;1826
2095;1822
2093;1816
2087;1814
2083;1808
2079;1804
2080;1801
2085;1800
2088;1801
2091;1800
2095;1801
2098;1800
2093;1795
2090;1787
2092;1782
2091;1776
2089;1772
2089;1770
2086;1768
2084;1764
2080;1764
2075;1757
2073;1750
2076;1746
2077;1745
2077;1741
2096;1720
2098;1687
2103;1679
2096;1673
2097;1670
2092;1666
2090;1646
2102;1640
qst;coaChad##medium#ChadFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Chad;10;easy;One of the poorest and most corrupt countries in the world. Capital: N'Djamena##spn#fra#ger;Africa#Landlocked country in Central Africa
2046;1961
2050;1963
2052;1966
2055;1972;st
2058;1969
2061;1967
2065;1966
2065;1964
2069;1967
2071;1970
2072;1971
2076;1968
2076;1966
2079;1965
2082;1963
2084;1966
2084;1968
2084;1970
2085;1971
2088;1970
2090;1966
2093;1964
2096;1961
2100;1958
2104;1953
2105;1940
2109;1934
2111;1930
2117;1926
2120;1923
2122;1915
2124;1910
2123;1903
2125;1900
2125;1890
2130;1881
2132;1877
2131;1874
2126;1874
2124;1873
2120;1872
2113;1875
2110;1874
2107;1879
2107;1883
2104;1890
2103;1895
2099;1894
2097;1892
2094;1893
2093;1891
2089;1892
2087;1890
2071;1890
2070;1893
2070;1897
2070;1900
2073;1900
2077;1898
2080;1899
2084;1904
2083;1907
2081;1908
2078;1912
2078;1916
2078;1917
2083;1920
2084;1922
2083;1926
2085;1931
2084;1934
2083;1936
2081;1939
2081;1942
2080;1943
2077;1943
2077;1940
2076;1940
2073;1943
2070;1942
2067;1939
2064;1936
2061;1937
2062;1939
2062;1942
2053;1942
2053;1945
2052;1946
2057;1948
2055;1952
2056;1954
2049;1956
2047;1960;sl
qst;coaCongo##medium#CongoFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Congo;10;easy;Independence from France in 1960. Capital: Brazzaville##spn#fra#ger;Africa#Central Africa
2060;1984;st
2065;1982
2073;1981
2107;1982
2109;1986
2110;1990
2113;1994
2112;1997
2115;2001
2118;2007
2123;2007
2129;2006
2132;2005
2134;2007
2141;2006
2140;2002
2142;2000
2141;1996
2143;1994
2147;1994
2154;1993
2153;1998
2168;1999
2168;2002
2167;2005
2168;2008
2169;2013
2168;2017
2167;2024
2171;2028
2173;2031
2174;2034
2173;2036
2173;2038
2172;2040
2173;2043
2177;2041
2181;2042
2187;2040
2191;2041
2194;2039
2194;2041
2197;2043
2196;2045
2198;2046
2203;2043
2208;2044
2208;2048
2211;2050
2218;2051
2225;2052
2227;2050
2228;2048
2229;2048
2230;2051
2232;2052
2233;2055
2238;2056
2243;2058
2244;2062
2245;2061
2248;2065
2250;2069
2253;2069
2256;2066
2257;2069
2259;2069
2259;2054
2256;2055
2255;2057
2253;2056
2250;2056
2247;2052
2243;2050
2244;2038
2246;2036
2245;2031
2246;2026
2244;2022
2241;2021
2247;2016
2249;2014
2248;2011
2270;2008
2264;1995
2257;1988
2256;1979
2253;1969
2254;1964
2254;1960
2252;1959
2252;1949
2250;1946
2249;1945
2249;1942
2251;1939
2251;1935
2255;1930
2257;1928
2257;1916
2261;1910
2261;1905
2263;1904
2276;1891
2275;1888
2273;1888
2269;1888
2270;1884
2271;1883
2270;1880
2271;1877
2271;1874
2267;1874
2267;1871
2263;1871
2260;1865
2259;1863
2255;1862
2252;1864
2248;1864
2245;1864
2242;1866
2237;1863
2232;1858
2227;1856
2225;1856
2222;1857
2217;1855
2214;1856
2210;1853
2209;1854
2208;1857
2205;1858
2200;1858
2198;1856
2197;1857
2196;1858
2186;1862
2181;1860
2177;1865
2177;1866
2173;1868
2168;1865
2163;1865
2159;1866
2155;1864
2150;1861
2142;1861
2135;1861
2132;1865
2132;1870
2132;1877
2125;1890
2125;1899
2123;1904
2124;1910
2122;1915
2121;1922
2117;1926
2111;1929
2106;1937
2104;1941
2104;1950
2103;1954
2099;1960
2092;1964
2090;1967
2087;1971
2084;1970
2083;1968
2083;1966
2084;1964
2082;1963
2079;1965
2078;1966
2076;1965
2076;1968
2076;1970
2072;1971
2069;1968
2064;1971
2062;1972
2062;1975
2062;1979
2062;1980
2058;1980
2057;1980;sl
2058;1984
qst;coaDemocraticRepublicOfTheCongo##medium#DemocraticRepublicOfTheCongoFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Democratic republic of the Congo;10;easy;Extremely rich in natural resources but political instability. Capital: Kinshasa##spn#fra#ger;Africa#Central African Republic
2414;1784
2412;1779
2415;1777
2413;1772
2411;1768;st
2406;1771
2401;1773
2400;1775
2396;1778
2395;1787
2396;1789
2401;1789
2407;1789
2408;1789
2412;1784;sl
qst;coaDjibouti##medium#DjiboutiFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Djibouti;10;easy;Located near the world's busiest shipping lanes, controlling access to the Red Sea and Indian Ocean. It serves as a key refueling and transshipment center, and is the principal maritime port for imports to and exports from neighboring Ethiopia.##spn#fra#ger;Africa#Horn of Africa
2207;1535
2208;1536
2216;1534
2219;1535
2227;1537
2233;1540
2237;1539
2238;1541
2246;1541
2251;1545
2255;1544
2256;1541
2258;1541
2264;1538
2265;1536
2275;1533
2280;1535
2285;1537
2289;1540
2294;1541
2296;1540
2298;1541
2309;1539;st
2312;1546
2316;1559
2316;1563;sl
2315;1564
2314;1569
2314;1572
2313;1575
2311;1578
2312;1582
2311;1584
2310;1586
2307;1585
2303;1582
2302;1579
2299;1577
2297;1574
2297;1570
2293;1566
2291;1562
2290;1558
2288;1562
2291;1565
2292;1570
2293;1575
2296;1577
2299;1582
2302;1583
2303;1589
2306;1592
2307;1599
2311;1607
2317;1618
2322;1628
2327;1633
2324;1636
2326;1642
2328;1648
2333;1649
2335;1653
2341;1658
2339;1659;st
2204;1658
2204;1567
2201;1554
2204;1546
2202;1538
2206;1535;sl
qst;coaEgypt##medium#EgyptFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Egypt;10;easy;Modern Egypt is considered to be a regional and middle power, with significant cultural, political, and military influence in North Africa, the Middle East and the Muslim world. Capital: Cairo##spn#fra#ger;Africa#Israel to the northeast
2018;1871
2018;1873
2016;1874
2015;1876
2017;1878
2020;1877
2021;1874
2021;1871
2018;1871
inf;UnDefRegion;EquatorialGuineaMalaboNU;10;notUsed;eng#nor#spn#fra#ger
2031;1888
2030;1891
2029;1894
2025;1898
2025;1902
2029;1902
2032;1903
2033;1900
2048;1900
2048;1891
2047;1890
2041;1890
2033;1890
2031;1888
qst;coaEquatorialGuinea##medium#EquatorialGuineaFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Equatorial Guinea;10;easy;The authoritarian regime ruling Equatorial Guinea has one of the worst human rights records in the world (2014) Capital: Malabo##spn#fra#ger;Africa#Small country located in Central Africa
2359;1705
2361;1709
2363;1710
2363;1715
2365;1718
2366;1724
2368;1731
2369;1732
2371;1735
2374;1730
2374;1728
2377;1727
2378;1731
2381;1735
2379;1737
2380;1741
2384;1744
2389;1747
2392;1748
2393;1752
2396;1755
2398;1757
2402;1757
2403;1761
2407;1765
2409;1767
2410;1769
2405;1772
2402;1771
2401;1768
2399;1769
2395;1761
2391;1760
2387;1754
2385;1752
2381;1751
2376;1747
2369;1744
2365;1746
2362;1747
2360;1748
2358;1749
2357;1749
2356;1746
2351;1744
2347;1753
2344;1748
2341;1751
2339;1750
2335;1751
2334;1747
2334;1742
2333;1740
2335;1739
2337;1734
2339;1730
2341;1728
2339;1723
2339;1723
2341;1721
2341;1717
2345;1718
2347;1713
2349;1713
2354;1711
2358;1706
qst;coaEritrea##medium#EritreaFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Eritrea;10;easy;Its name Eritrea is based on the Ancient Greek name for the Red Sea. Capital: Asmara##spn#fra#ger;Africa#Horn of Africa
2465;1823;st
2436;1854
2432;1857
2424;1859
2415;1859
2409;1864
2408;1866
2397;1868
2394;1870
2389;1870
2383;1867
2374;1870
2369;1877
2358;1873
2353;1873
2340;1864
2330;1864
2328;1861
2328;1854
2322;1854
2318;1847
2317;1842
2318;1841
2314;1839
2312;1836
2310;1836
2306;1832
2307;1830
2302;1826
2298;1828
2295;1826
2297;1823
2297;1818
2300;1818
2304;1819
2308;1816
2308;1806
2310;1800
2310;1793
2313;1791
2315;1792
2317;1790
2317;1786
2319;1783
2318;1780
2322;1777
2326;1770
2331;1769
2331;1766
2335;1758
2334;1754
2336;1751
2339;1750
2341;1751
2344;1748
2347;1753
2352;1744
2356;1748
2359;1749
2365;1746
2367;1744
2372;1745
2377;1752
2384;1752
2389;1757
2395;1762
2397;1767
2401;1769
2403;1772
2398;1776
2396;1782
2395;1788
2397;1789
2405;1788
2408;1790
2405;1793
2408;1799
2414;1805
2419;1810
2420;1812
2442;1819
2453;1823
2463;1823;sl
qst;coaEthiopia##medium#EthiopiaFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Ethiopia;10;easy;Some of the oldest evidence for modern humans is found in Ethiopia, which is widely considered the region from which Homo sapiens first set out for the Middle East and points beyond. Capital: Addis Ababa##spn#fra#ger;Africa#Horn of Africa
2048;1902
2048;1891
2050;1888
2057;1888
2070;1889
2070;1893
2070;1899
2070;1900
2073;1900
2077;1898
2081;1899
2084;1905
2083;1908
2080;1908
2078;1912
2078;1917
2081;1918
2081;1921
2084;1921
2083;1925
2085;1931
2083;1933
2084;1935
2081;1939
2081;1941
2079;1943
2078;1943
2076;1939
2073;1942
2068;1941
2064;1936
2062;1937
2062;1940
2062;1942
2053;1942
2053;1945
2057;1948
2055;1951
2056;1954
2049;1955
2047;1961
2043;1956
2041;1954
2038;1949
2030;1945
2028;1941
2025;1936
2023;1932
2017;1923
2020;1922
2022;1923
2024;1917
2025;1912
2027;1909
2027;1903
2032;1904
2034;1902
2047;1902
qst;coaGabon##medium#GabonFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Gabon;10;easy;Independence from France in 1960. Capital: Libreville##spn#fra#ger;Africa#Cameroon to the north
1727;1764
1729;1765
1730;1763
1734;1763
1740;1763
1741;1762
1745;1762
1749;1760
1752;1761
1754;1763
1759;1763
1762;1762
1763;1760
1759;1759
1757;1757
1752;1756
1749;1756
1744;1757
1743;1758
1739;1757
1736;1758
1730;1758
1729;1762
qst;coaGambia##medium#GambiaFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Gambia;10;easy;Smallest country on mainland Africa. Capital: Banjul##spn#fra#ger;Africa#Smallest country on mainland Africa
1884;1857
1890;1857
1896;1861
1906;1857
1919;1852
1923;1849
1930;1850
1933;1847
1933;1845;st
1928;1841
1927;1837
1927;1831
1925;1829
1927;1826
1927;1819
1928;1817
1925;1816
1927;1813
1926;1807
1923;1805
1924;1800
1924;1797
1919;1793
1921;1788
1915;1787
1912;1789
1908;1789
1888;1789
1886;1792
1887;1796
1888;1801
1889;1809
1888;1812
1890;1817
1891;1823
1888;1825
1887;1827
1886;1832
1882;1839
1883;1844
1885;1849
1888;1851
1888;1855
1884;1856;sl
qst;coaGhana##medium#GhanaFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Ghana;10;easy;Ghana has been a significant petroleum and natural gas producer since December 2010, and one of the world's largest gold and diamond producers.Capital: Accra##spn#fra#ger;Africa#Bordered by the Ivory Coast in the west, Burkina Faso in the north
1731;1774
1734;1775
1733;1779
1731;1783
1733;1788
1735;1790
1740;1789
1744;1789
1747;1792;st
1751;1787
1751;1785
1756;1781
1761;1781
1764;1779
1764;1773
1764;1769
1753;1769
1751;1770
1749;1769
1746;1770
1741;1772
1735;1772
1729;1773;sl
qst;coaGuineaBissau##medium#Guinea-bissauFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;guinea-bissau;10;easy;Guinea-Bissau was once part of the kingdom of Gabu, as well as part of the Mali Empire. Capital: Bissau##spn#fra#ger;Africa#Africa#West Africa
1748;1791
1751;1792
1753;1796
1756;1797
1759;1801
1762;1805
1765;1809
1766;1811;st
1771;1811
1771;1809
1774;1808
1778;1802
1782;1802
1784;1800
1791;1801
1795;1805
1797;1808
1797;1810
1799;1811
1799;1816
1798;1819
1805;1818
1809;1818
1811;1820
1812;1824
1813;1826
1812;1829
1815;1830
1818;1832
1821;1828
1822;1828
1824;1828
1826;1828
1829;1822
1826;1821
1826;1818
1829;1817
1832;1820
1833;1818
1831;1816
1829;1814
1830;1812
1830;1810
1830;1807
1827;1807
1827;1802
1830;1798
1827;1795
1825;1788
1822;1789
1822;1786
1824;1784
1822;1781
1819;1781
1819;1777
1818;1776
1817;1773
1813;1771
1813;1774
1810;1775
1809;1777
1803;1774
1798;1778
1794;1774
1792;1777
1790;1775
1790;1772
1783;1772
1778;1773
1769;1770
1764;1769
1764;1777
1763;1780
1760;1781
1758;1781
1755;1783
1753;1783
1748;1790;sl
qst;coaGuinea##medium#GuineaFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Guinea;10;easy;Guinea is a predominantly Islamic country, with Muslims representing 85 percent of the population. Capital: Conakry##spn#fra#ger;Africa#West Africa
1835;1866
1844;1862
1853;1859
1860;1857
1868;1857
1874;1855
1879;1857
1882;1856;st
1887;1856
1888;1851
1886;1850
1882;1840
1885;1834
1886;1829
1890;1823
1891;1821
1888;1811
1890;1808
1887;1805
1884;1802
1878;1801
1874;1801
1870;1805
1868;1804
1866;1804
1862;1800
1862;1796
1858;1797
1857;1795
1854;1796
1849;1799
1849;1793
1846;1793
1844;1792
1844;1796
1840;1797
1840;1798
1837;1798
1834;1794
1830;1798
1827;1802
1827;1807
1829;1807
1830;1812
1829;1814
1833;1819
1828;1818
1826;1822
1829;1822
1828;1827
1824;1829
1825;1833
1825;1840
1824;1843
1829;1843
1831;1847
1835;1848
1836;1853
1834;1858
1834;1864;sl
qst;coaIvoryCoast##medium#IvoryCoastFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Ivory Coast;10;easy;Officially the Republic of Côte d'Ivoire. Capital: Yamoussoukro##spn#fra#ger;Africa#West Africa
2393;1933
2390;1937
2388;1939
2388;1941
2384;1943
2378;1945
2377;1950
2376;1954
2374;1955
2372;1960
2370;1964
2367;1968;st
2356;1962
2352;1958
2350;1955
2347;1955
2349;1951
2348;1949
2309;1927
2305;1926
2306;1916
2306;1912
2311;1905
2312;1902
2315;1901
2315;1897
2318;1896
2317;1886
2311;1878
2312;1873
2309;1872
2307;1866
2313;1861
2314;1862
2328;1862
2330;1864
2339;1864
2344;1867
2353;1873
2358;1873
2369;1876
2374;1870
2383;1866
2387;1870
2396;1869
2390;1879
2386;1882
2386;1925
2392;1932;sl
qst;coaKenya##medium#KenyaFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Kenya;10;easy;The capital, Nairobi, is a regional commercial hub. The economy of Kenya is the largest by GDP in Southeast and Central Africa.##spn#fra#ger;Africa#African Great Lakes region
2240;2258;st
2236;2259
2234;2260
2232;2264
2231;2265
2226;2268
2230;2273
2232;2277
2235;2280
2239;2282
2240;2279
2241;2276
2248;2273
2251;2273
2253;2268
2255;2264
2254;2261
2249;2256
2247;2254
2242;2256
2240;2257;sl
qst;coaLesotho##medium#LesothoFlag.png#What county is represented by this flag##spn#fra#ger##
inf;State;Lesotho;10;easy;Landlocked country completely surrounded by South Africa. Capital: Maseru##spn#fra#ger;Africa#Inside South Africa
2106;2256
2109;2260
2111;2265
2113;2271
2116;2280
2120;2286
2122;2290
2125;2293
2126;2298
2127;2302
2127;2309
2123;2308
2122;2309
2121;2311
2123;2316
2126;2320
2129;2324
2126;2327
2128;2328
2128;2331
2129;2332
2131;2328
2134;2329
2133;2331
2133;2332
2137;2333
2140;2333
2139;2336
2142;2337
2144;2338
2147;2338
2153;2333
2155;2332
2157;2333
2158;2331
2162;2333
2165;2332
2170;2332
2169;2330
2171;2330
2173;2329
2176;2328
2180;2328
2185;2328
2188;2327
2193;2328
2196;2329
2200;2329
2202;2329
2205;2327
2211;2328
2213;2324
2216;2324
2219;2324
2228;2320
2236;2315
2241;2311
2244;2309
2245;2306
2249;2303
2252;2300
2254;2296
2258;2293
2260;2293
2263;2288
2267;2282
2271;2274
2273;2273
2274;2269
2276;2266
2279;2263
2284;2259
2287;2257
2290;2251
2292;2244
2294;2236
2295;2230
2294;2226;st
2287;2226
2286;2229
2286;2235
2284;2237
2281;2239
2274;2237
2270;2232
2269;2231
2270;2224
2275;2219
2278;2218
2281;2221
2283;2221
2284;2208
2285;2202
2281;2192
2279;2189
2280;2187
2276;2176
2272;2175
2268;2176
2264;2177
2260;2175
2255;2174
2249;2175
2249;2178
2244;2178
2241;2179
2238;2182
